OrderID,OrderDateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,NetRevenue,COGS,Profit,PaymentMethod,PromoCode,ShipDays,ShipMode,ReturnedFlag
O0009686,20250427,C00259,P0033,S020,1,740,0.0792,740,740,560,180,Credit Card,NONE,5,Standard,0
O0009687,20250513,C00069,P0027,S017,2,360,0,720,720,480,240,Credit Card,NONE,4,Standard,0
O0009688,20250520,C01827,P0120,S039,1,18920,0.2802,18920,18920,16520,2400,UPI,CLEARANCE20,4,Standard,0
O0009689,20250916,C01819,P0120,S011,1,23740,0.0971,23740,23740,16520,7220,Cash,NEWUSER10,4,Standard,0
O0009690,20251021,C00227,P0055,S030,1,280,0,280,280,180,100,Debit Card,NONE,3,Standard,0
O0009691,20250513,C02202,P0088,S021,1,150,0.0262,150,150,90,60,UPI,NONE,1,Express,0
O0009692,20250304,C02102,P0095,S011,1,130,0.1028,130,130,80,50,UPI,BANK10,5,Standard,0
O0009693,20250102,C01990,P0102,S045,2,30910,0.1647,61820,61820,44840,16980,Credit Card,CLEARANCE20,0,Express,0
O0009694,20250922,C00980,P0052,S036,1,45930,0,45930,45930,34160,11770,Credit Card,NONE,3,Standard,0
O0009695,20251201,C02330,P0150,S034,2,6390,0.1141,12780,12780,9400,3380,Cash,FESTIVE15,3,Standard,0
O0009696,20250113,C00328,P0109,S021,3,460,0.1803,1380,1380,1080,300,UPI,CLEARANCE20,3,Standard,0
O0009697,20250804,C01957,P0086,S010,1,220,0.0962,220,220,160,60,UPI,BANK10,4,Standard,0
O0009698,20250321,C02103,P0094,S030,4,3730,0.0892,14920,14920,12440,2480,Cash,NEWUSER10,6,Standard,0
O0009699,20250318,C01296,P0052,S044,1,44840,0.0238,44840,44840,34160,10680,Debit Card,NONE,4,Standard,0
O0009700,20251030,C00865,P0062,S012,1,860,0,860,860,550,310,UPI,NONE,4,Standard,0
O0009701,20250403,C01193,P0141,S031,1,130,0.0362,130,130,90,40,Credit Card,NONE,5,Standard,0
O0009702,20250421,C00120,P0024,S039,1,30,0.0831,30,30,20,10,Wallet,BANK10,4,Standard,0
O0009703,20250215,C00080,P0029,S021,1,310,0.0452,310,310,220,90,Debit Card,NONE,3,Standard,0
O0009704,20251126,C00845,P0031,S004,2,380,0.0237,760,760,560,200,UPI,NONE,3,Standard,0
O0009705,20251127,C00047,P0167,S042,1,4430,0.1274,4430,4430,3720,710,UPI,BULK5,3,Standard,0
O0009706,20251130,C01589,P0146,S005,2,90,0.2242,180,180,160,20,Credit Card,CLEARANCE20,4,Standard,0
O0009707,20250326,C01599,P0170,S035,1,12310,0.0158,12310,12310,9190,3120,UPI,NONE,4,Standard,0
O0009708,20250310,C02137,P0057,S022,1,180,0.0014,180,180,110,70,UPI,NONE,2,Express,0
O0009709,20251210,C00689,P0063,S033,1,3510,0.0335,3510,0,2120,-2120,UPI,NONE,1,Express,1
O0009710,20250812,C02038,P0051,S032,3,560,0.0724,1680,1680,1020,660,Debit Card,BANK10,4,Standard,0
O0009711,20250407,C00768,P0140,S010,4,310,0,1240,1240,840,400,UPI,NONE,2,Express,0
O0009712,20250118,C01357,P0137,S005,1,530,0,530,530,380,150,Credit Card,NONE,3,Standard,0
O0009713,20251019,C02018,P0166,S006,1,170,0.0625,170,170,120,50,Credit Card,BANK10,3,Standard,0
O0009714,20251020,C00889,P0052,S010,1,43790,0.0465,43790,43790,34160,9630,Credit Card,NONE,2,Express,0
O0009715,20250104,C00279,P0166,S039,2,160,0.0999,320,320,240,80,Cash,NEWUSER10,4,Standard,0
O0009716,20250624,C02039,P0172,S004,1,23060,0.0156,23060,23060,17320,5740,Debit Card,NONE,3,Standard,0
O0009717,20250626,C00710,P0021,S031,1,20,0.1155,20,20,10,10,Net Banking,NEWUSER10,5,Standard,0
O0009718,20250619,C00543,P0063,S018,1,3590,0.0109,3590,3590,2120,1470,Wallet,NONE,4,Standard,0
O0009719,20250515,C01713,P0031,S037,1,360,0.0678,360,360,280,80,Cash,NONE,2,Express,0
O0009720,20250430,C01336,P0177,S027,1,80,0.0278,80,80,60,20,Net Banking,NONE,3,Standard,0
O0009721,20250503,C00077,P0089,S035,1,960,0.0107,960,960,700,260,Credit Card,NONE,3,Standard,0
O0009722,20251202,C02287,P0003,S038,1,250,0.0566,250,250,200,50,UPI,NONE,2,Express,0
O0009723,20251229,C01300,P0100,S041,1,23170,0,23170,23170,15370,7800,UPI,NONE,5,Standard,0
O0009724,20250210,C00676,P0033,S037,1,660,0.18,660,660,560,100,Credit Card,BANK10,2,Express,0
O0009725,20250921,C00214,P0062,S017,4,860,0,3440,3440,2200,1240,Credit Card,NONE,3,Standard,0
O0009726,20250729,C01714,P0104,S042,1,15660,0.3337,15660,15660,16370,-710,Credit Card,CLEARANCE20,4,Standard,0
O0009727,20250404,C01905,P0014,S016,3,920,0.08,2760,0,1740,-1740,UPI,BANK10,1,Express,1
O0009728,20250309,C01872,P0165,S027,2,240,0.0844,480,480,400,80,Debit Card,NONE,3,Standard,0
O0009729,20251002,C01587,P0078,S011,2,4230,0,8460,8460,4980,3480,Net Banking,NONE,6,Standard,0
O0009730,20250514,C02190,P0117,S037,1,780,0.1892,780,780,730,50,Credit Card,CLEARANCE20,3,Standard,0
O0009731,20250217,C01522,P0051,S005,4,500,0.1625,2000,2000,1360,640,Debit Card,FESTIVE15,3,Standard,0
O0009732,20251220,C00605,P0139,S044,1,1300,0.0962,1300,1300,1120,180,Credit Card,NONE,5,Standard,0
O0009733,20251204,C00554,P0081,S022,1,140,0.0073,140,140,110,30,Credit Card,NONE,4,Standard,0
O0009734,20250602,C00962,P0093,S039,1,170,0.1033,170,170,110,60,UPI,BANK10,0,Express,0
O0009735,20250605,C01812,P0050,S023,1,780,0.0881,780,780,500,280,UPI,BULK5,3,Standard,0
O0009736,20250603,C00056,P0034,S007,1,290,0,290,290,180,110,UPI,NONE,4,Standard,0
O0009737,20250311,C00755,P0079,S006,2,500,0,1000,0,580,-580,Credit Card,NONE,5,Standard,1
O0009738,20250208,C01082,P0058,S040,1,33140,0.1013,33140,33140,26580,6560,UPI,BULK5,5,Standard,0
O0009739,20250410,C01428,P0106,S028,4,170,0.1182,680,680,520,160,Debit Card,BANK10,3,Standard,0
O0009740,20250522,C00368,P0107,S007,1,150,0.0446,150,150,120,30,Debit Card,NONE,3,Standard,0
O0009741,20250226,C00231,P0065,S017,1,480,0.092,480,480,310,170,UPI,NONE,2,Express,0
O0009742,20250113,C02276,P0025,S026,1,260,0.0656,260,260,160,100,UPI,NONE,5,Standard,0
O0009743,20251206,C00241,P0038,S021,1,10,0.0761,10,10,10,0,UPI,NEWUSER10,0,Express,0
O0009744,20251117,C00199,P0049,S004,4,990,0.0703,3960,3960,2800,1160,UPI,NONE,1,Express,0
O0009745,20250422,C00485,P0072,S023,2,16610,0,33220,33220,23660,9560,UPI,NONE,6,Standard,0
O0009746,20250813,C00859,P0136,S008,1,3410,0.0626,3410,3410,2230,1180,UPI,NONE,3,Standard,0
O0009747,20250222,C00541,P0047,S014,2,600,0.1108,1200,1200,840,360,UPI,NEWUSER10,2,Express,0
O0009748,20251205,C02037,P0133,S031,2,29890,0.0203,59780,59780,37880,21900,Debit Card,NONE,5,Standard,0
O0009749,20251024,C00317,P0012,S031,4,80,0.2492,320,320,280,40,UPI,CLEARANCE20,0,Express,0
O0009750,20250306,C00348,P0118,S004,2,39830,0.1,79660,79660,60620,19040,Credit Card,NONE,4,Standard,0
O0009751,20250319,C00296,P0115,S023,2,860,0.0755,1720,1720,1380,340,UPI,BANK10,4,Standard,0
O0009752,20250502,C01633,P0143,S012,1,1820,0.0481,1820,1820,1450,370,UPI,NONE,3,Standard,0
O0009753,20250204,C02198,P0115,S020,1,850,0.0869,850,850,690,160,Net Banking,BANK10,0,Express,0
O0009754,20250507,C00408,P0057,S037,1,170,0.0454,170,0,110,-110,Wallet,NONE,3,Standard,1
O0009755,20250901,C01387,P0058,S019,2,36880,0,73760,73760,53160,20600,Debit Card,NONE,2,Express,0
O0009756,20250923,C00931,P0146,S027,3,100,0.0552,300,300,240,60,Net Banking,NONE,6,Standard,0
O0009757,20250103,C01556,P0173,S002,2,30,0.0053,60,60,40,20,Net Banking,NONE,5,Standard,0
O0009758,20250509,C01625,P0092,S023,4,70,0.0569,280,280,160,120,UPI,NONE,3,Standard,0
O0009759,20251031,C00720,P0143,S035,2,1870,0.0223,3740,3740,2900,840,Credit Card,NONE,0,Express,0
O0009760,20251114,C01512,P0178,S030,2,15010,0.1247,30020,30020,24500,5520,Credit Card,NEWUSER10,3,Standard,0
O0009761,20250725,C00139,P0163,S044,1,20,0.089,20,20,20,0,Net Banking,NEWUSER10,1,Express,0
O0009762,20250926,C01216,P0007,S036,2,28930,0.0098,57860,57860,40860,17000,UPI,NONE,4,Standard,0
O0009763,20250401,C02421,P0085,S006,1,30,0.0958,30,30,20,10,UPI,BULK5,4,Standard,0
O0009764,20251113,C02248,P0109,S003,1,530,0.0503,530,530,360,170,Cash,NONE,3,Standard,0
O0009765,20250622,C00136,P0095,S014,1,120,0.1402,120,120,80,40,Wallet,FESTIVE15,4,Standard,0
O0009766,20250910,C00144,P0106,S037,2,180,0.0362,360,360,260,100,UPI,NONE,7,Standard,0
O0009767,20250406,C02057,P0125,S039,3,60,0,180,180,150,30,UPI,NONE,1,Express,0
O0009768,20250305,C00524,P0042,S033,1,650,0.1319,650,650,570,80,UPI,NEWUSER10,1,Express,0
O0009769,20250714,C01663,P0106,S032,1,170,0.0905,170,170,130,40,Debit Card,NONE,4,Standard,0
O0009770,20250710,C01358,P0121,S031,1,670,0.0216,670,670,450,220,Credit Card,NONE,2,Express,0
O0009771,20250728,C01019,P0121,S015,1,560,0.179,560,560,450,110,UPI,CLEARANCE20,4,Standard,0
O0009772,20251022,C00771,P0106,S031,1,180,0.0644,180,180,130,50,UPI,NONE,1,Express,0
O0009773,20251009,C01867,P0078,S030,1,3530,0.1644,3530,3530,2490,1040,UPI,BULK5,3,Standard,0
O0009774,20250421,C00645,P0065,S004,3,460,0.1315,1380,1380,930,450,Credit Card,BULK5,3,Standard,0
O0009775,20250620,C01912,P0024,S042,1,30,0.0252,30,30,20,10,UPI,NONE,4,Standard,0
O0009776,20250201,C00582,P0137,S035,5,530,0,2650,2650,1900,750,Debit Card,NONE,3,Standard,0
O0009777,20251015,C02196,P0147,S010,1,31430,0.1008,31430,31430,26190,5240,UPI,NEWUSER10,5,Standard,0
O0009778,20250219,C01753,P0178,S013,2,15860,0.0754,31720,31720,24500,7220,UPI,BULK5,2,Express,0
O0009779,20250126,C01363,P0070,S031,2,630,0.1348,1260,1260,900,360,UPI,CLEARANCE20,4,Standard,0
O0009780,20250709,C00249,P0039,S011,1,2920,0.0221,2920,2920,1890,1030,UPI,NONE,0,Express,0
O0009781,20251203,C00535,P0110,S037,1,370,0.1685,370,370,300,70,UPI,FESTIVE15,0,Express,0
O0009782,20250518,C01580,P0109,S022,1,530,0.0521,530,530,360,170,Debit Card,NONE,1,Express,0
O0009783,20250309,C01432,P0067,S005,1,100,0.1265,100,100,80,20,UPI,NONE,6,Standard,0
O0009784,20250309,C00257,P0062,S032,1,800,0.0705,800,800,550,250,UPI,NONE,6,Standard,0
O0009785,20251102,C00249,P0087,S043,2,26950,0.1602,53900,53900,41100,12800,UPI,CLEARANCE20,4,Standard,0
O0009786,20250830,C01517,P0077,S015,1,2740,0.0774,2740,2740,1990,750,UPI,NEWUSER10,2,Express,0
O0009787,20250630,C00941,P0116,S044,5,280,0.0686,1400,1400,1000,400,UPI,NEWUSER10,5,Standard,0
O0009788,20251205,C01185,P0131,S033,1,330,0.0794,330,330,270,60,UPI,BANK10,1,Express,0
O0009789,20250208,C01526,P0105,S033,1,960,0.0082,960,960,680,280,UPI,NONE,0,Express,0
O0009790,20250813,C02124,P0124,S017,2,20,0.1545,40,40,20,20,UPI,FESTIVE15,3,Standard,0
O0009791,20250512,C00630,P0026,S024,2,540,0,1080,1080,700,380,UPI,NONE,3,Standard,0
O0009792,20250327,C01735,P0057,S010,1,170,0.0311,170,170,110,60,Cash,NONE,4,Standard,0
O0009793,20251202,C02163,P0043,S028,1,310,0.0989,310,310,260,50,Debit Card,BULK5,2,Express,0
O0009794,20251216,C02285,P0144,S039,1,460,0.0322,460,460,340,120,UPI,NONE,2,Express,0
O0009795,20251101,C02441,P0032,S030,1,4270,0.0934,4270,4270,3290,980,Debit Card,BANK10,6,Standard,0
O0009796,20250224,C00012,P0157,S040,1,38080,0.0695,38080,38080,29570,8510,Cash,NONE,3,Standard,0
O0009797,20250921,C00190,P0104,S007,1,21550,0.0828,21550,21550,16370,5180,Credit Card,NONE,2,Express,0
O0009798,20250511,C02172,P0032,S028,1,4450,0.0551,4450,4450,3290,1160,UPI,NONE,4,Standard,0
O0009799,20250519,C00515,P0072,S014,2,15480,0.068,30960,30960,23660,7300,UPI,NONE,2,Express,0
O0009800,20250312,C00726,P0010,S026,1,14830,0.0923,14830,14830,10900,3930,Credit Card,NEWUSER10,6,Standard,0
O0009801,20250803,C01183,P0045,S005,1,10970,0.1135,10970,10970,8280,2690,Debit Card,NEWUSER10,4,Standard,0
O0009802,20251109,C01640,P0109,S018,3,550,0.022,1650,1650,1080,570,Debit Card,NONE,3,Standard,0
O0009803,20250326,C00095,P0008,S017,1,440,0.0645,440,440,360,80,UPI,NONE,2,Express,0
O0009804,20250716,C01623,P0095,S024,1,120,0.115,120,120,80,40,UPI,BULK5,0,Express,0
O0009805,20250825,C00233,P0139,S034,1,1380,0.0427,1380,1380,1120,260,UPI,NONE,4,Standard,0
O0009806,20250819,C00926,P0044,S026,1,2150,0.1062,2150,2150,1600,550,Credit Card,NEWUSER10,2,Express,0
O0009807,20250406,C02252,P0010,S040,1,14540,0.1101,14540,14540,10900,3640,Net Banking,NONE,0,Express,0
O0009808,20250111,C00315,P0113,S013,3,540,0.0391,1620,1620,1110,510,UPI,NONE,1,Express,0
O0009809,20251030,C00114,P0069,S017,1,16590,0.1165,16590,16590,13660,2930,Cash,NEWUSER10,5,Standard,0
O0009810,20250806,C01189,P0074,S022,1,24820,0.0225,24820,24820,17710,7110,UPI,NONE,3,Standard,0
O0009811,20250915,C00619,P0083,S028,1,25510,0.1488,25510,25510,22270,3240,Credit Card,FESTIVE15,4,Standard,0
O0009812,20250714,C00615,P0106,S039,1,180,0.0607,180,180,130,50,Debit Card,NONE,4,Standard,0
O0009813,20250521,C01060,P0082,S027,1,340,0.091,340,340,250,90,UPI,NONE,6,Standard,0
O0009814,20250402,C00427,P0055,S044,3,230,0.18,690,690,540,150,Wallet,NEWUSER10,2,Express,0
O0009815,20250829,C00052,P0025,S022,1,240,0.1557,240,240,160,80,Wallet,FESTIVE15,3,Standard,0
O0009816,20251031,C02314,P0178,S024,2,15140,0.117,30280,30280,24500,5780,Net Banking,BULK5,5,Standard,0
O0009817,20250429,C02027,P0128,S032,1,520,0.0626,520,520,350,170,Net Banking,NONE,3,Standard,0
O0009818,20250109,C01030,P0120,S007,2,25040,0.0474,50080,50080,33040,17040,UPI,NONE,4,Standard,0
O0009819,20250226,C02076,P0041,S007,4,6400,0.0282,25600,25600,18960,6640,Wallet,NONE,3,Standard,0
O0009820,20250731,C02490,P0004,S016,1,410,0.132,410,410,290,120,UPI,NEWUSER10,2,Express,0
O0009821,20250327,C00987,P0114,S004,1,490,0,490,490,360,130,UPI,NONE,5,Standard,0
O0009822,20251025,C00391,P0163,S019,1,20,0.1242,20,20,20,0,UPI,BULK5,3,Standard,0
O0009823,20250410,C00505,P0069,S016,1,17330,0.0774,17330,17330,13660,3670,Credit Card,NONE,4,Standard,0
O0009824,20250630,C02403,P0022,S028,1,3590,0.0775,3590,3590,2330,1260,Wallet,NONE,4,Standard,0
O0009825,20250324,C02231,P0094,S044,1,3730,0.0912,3730,3730,3110,620,Debit Card,NEWUSER10,0,Express,0
O0009826,20250615,C01750,P0178,S026,1,14950,0.128,14950,14950,12250,2700,Debit Card,NEWUSER10,3,Standard,0
O0009827,20250905,C01697,P0082,S043,1,370,0,370,370,250,120,Credit Card,NONE,3,Standard,0
O0009828,20251018,C00766,P0061,S028,1,100,0,100,100,70,30,UPI,NONE,0,Express,0
O0009829,20250927,C01310,P0172,S029,1,21560,0.0797,21560,21560,17320,4240,UPI,BULK5,1,Express,0
O0009830,20250705,C00921,P0044,S038,2,2250,0.0649,4500,4500,3200,1300,Credit Card,NEWUSER10,3,Standard,0
O0009831,20250616,C00981,P0063,S027,1,3420,0.0587,3420,3420,2120,1300,UPI,NONE,2,Express,0
O0009832,20250429,C01818,P0044,S044,1,2090,0.1331,2090,2090,1600,490,UPI,BANK10,5,Standard,0
O0009833,20251227,C01349,P0028,S029,1,80,0.1848,80,80,60,20,Net Banking,CLEARANCE20,6,Standard,0
O0009834,20250925,C01072,P0160,S016,2,480,0.01,960,960,540,420,Debit Card,NONE,2,Express,0
O0009835,20251122,C00624,P0065,S020,1,500,0.0523,500,500,310,190,Credit Card,NONE,2,Express,0
O0009836,20250927,C01639,P0144,S030,2,400,0.1636,800,800,680,120,Debit Card,BANK10,3,Standard,0
O0009837,20250201,C01125,P0090,S013,2,150,0,300,300,200,100,Debit Card,NONE,5,Standard,0
O0009838,20250407,C00126,P0132,S033,1,190,0.1724,190,190,150,40,Debit Card,FESTIVE15,3,Standard,0
O0009839,20250618,C01715,P0012,S001,1,100,0.1287,100,100,70,30,UPI,FESTIVE15,5,Standard,0
O0009840,20250425,C00838,P0103,S033,3,40,0.0874,120,120,90,30,Credit Card,NEWUSER10,5,Standard,0
O0009841,20251128,C01029,P0166,S001,1,180,0,180,0,120,-120,Debit Card,NONE,4,Standard,1
O0009842,20250629,C02472,P0178,S008,2,17150,0,34300,34300,24500,9800,UPI,NONE,3,Standard,0
O0009843,20250322,C01713,P0036,S044,2,27820,0.0255,55640,55640,38620,17020,Cash,NONE,1,Express,0
O0009844,20250807,C00168,P0138,S038,1,30420,0.0299,30420,30420,21820,8600,Debit Card,NONE,3,Standard,0
O0009845,20250519,C01847,P0168,S034,1,8410,0,8410,8410,4790,3620,UPI,NONE,2,Express,0
O0009846,20250216,C00730,P0133,S042,1,25460,0.1656,25460,25460,18940,6520,UPI,FESTIVE15,6,Standard,0
O0009847,20251212,C01885,P0073,S032,1,100,0,100,100,60,40,UPI,NONE,5,Standard,0
O0009848,20251212,C00875,P0024,S005,3,30,0.1184,90,90,60,30,Net Banking,NEWUSER10,3,Standard,0
O0009849,20251011,C01423,P0100,S038,2,22870,0.0128,45740,45740,30740,15000,UPI,NONE,3,Standard,0
O0009850,20250425,C01737,P0005,S011,1,590,0.0162,590,590,410,180,Debit Card,NONE,1,Express,0
O0009851,20251031,C00461,P0123,S028,2,30,0,60,60,40,20,UPI,NONE,2,Express,0
O0009852,20250416,C00340,P0074,S041,2,24020,0.0538,48040,48040,35420,12620,Credit Card,NONE,6,Standard,0
O0009853,20251118,C01752,P0012,S031,1,90,0.1609,90,90,70,20,Credit Card,FESTIVE15,4,Standard,0
O0009854,20251119,C00180,P0127,S002,1,30880,0.013,30880,30880,18490,12390,UPI,NONE,3,Standard,0
O0009855,20250304,C02049,P0075,S036,1,30,0.0587,30,30,20,10,Credit Card,NEWUSER10,4,Standard,0
O0009856,20250425,C01084,P0091,S037,2,470,0.1563,940,940,740,200,Cash,BANK10,3,Standard,0
O0009857,20250913,C00236,P0051,S006,2,580,0.0361,1160,1160,680,480,UPI,NONE,3,Standard,0
O0009858,20250327,C01910,P0079,S043,3,480,0.0463,1440,1440,870,570,UPI,NONE,3,Standard,0
O0009859,20251021,C02240,P0031,S009,3,390,0,1170,1170,840,330,Debit Card,NONE,6,Standard,0
O0009860,20250905,C00169,P0034,S003,3,260,0.092,780,0,540,-540,Wallet,BULK5,0,Express,1
O0009861,20250324,C02354,P0121,S026,3,650,0.0509,1950,1950,1350,600,Wallet,NONE,2,Express,0
O0009862,20251011,C01036,P0150,S031,1,5150,0.2864,5150,5150,4700,450,Credit Card,CLEARANCE20,0,Express,0
O0009863,20250116,C01671,P0030,S005,1,280,0.0362,280,280,200,80,UPI,NONE,2,Express,0
O0009864,20250521,C00667,P0030,S007,1,260,0.1077,260,260,200,60,Credit Card,BANK10,3,Standard,0
O0009865,20250307,C00278,P0105,S030,2,880,0.0926,1760,1760,1360,400,Cash,BULK5,4,Standard,0
O0009866,20250101,C02468,P0101,S004,1,150,0.0333,150,150,90,60,Credit Card,NONE,1,Express,0
O0009867,20250928,C01635,P0071,S038,5,600,0.0973,3000,3000,2350,650,UPI,NEWUSER10,2,Express,0
O0009868,20250225,C00638,P0179,S013,2,150,0,300,300,220,80,Net Banking,NONE,4,Standard,0
O0009869,20250911,C00891,P0176,S038,1,210,0.0661,210,210,130,80,Cash,NONE,4,Standard,0
O0009870,20250128,C01895,P0116,S034,3,280,0.0544,840,840,600,240,Cash,NEWUSER10,3,Standard,0
O0009871,20251122,C00760,P0164,S015,2,120,0.0744,240,240,180,60,UPI,NEWUSER10,0,Express,0
O0009872,20251223,C01720,P0083,S036,1,29970,0,29970,29970,22270,7700,UPI,NONE,3,Standard,0
O0009873,20250426,C00092,P0002,S010,1,480,0.1005,480,480,310,170,Cash,BANK10,4,Standard,0
O0009874,20250627,C02468,P0020,S022,5,420,0.1115,2100,2100,1500,600,Net Banking,NEWUSER10,3,Standard,0
O0009875,20250815,C01813,P0146,S044,2,100,0.1315,200,200,160,40,UPI,NEWUSER10,1,Express,0
O0009876,20250804,C00842,P0023,S041,1,27340,0.1021,27340,27340,20870,6470,Net Banking,NEWUSER10,1,Express,0
O0009877,20250110,C01417,P0031,S042,1,380,0.0242,380,380,280,100,UPI,NONE,5,Standard,0
O0009878,20251224,C00435,P0123,S007,2,30,0,60,60,40,20,UPI,NONE,6,Standard,0
O0009879,20251208,C01127,P0085,S015,2,20,0.1711,40,40,40,0,Debit Card,NEWUSER10,5,Standard,0
O0009880,20250627,C00884,P0044,S004,2,2130,0.1164,4260,4260,3200,1060,Net Banking,BULK5,2,Express,0
O0009881,20250722,C00972,P0147,S041,1,30730,0.1206,30730,30730,26190,4540,UPI,BANK10,3,Standard,0
O0009882,20250304,C02034,P0130,S036,2,30,0.0128,60,60,40,20,Wallet,NONE,2,Express,0
O0009883,20251001,C01030,P0052,S040,5,37640,0.1806,188200,188200,170800,17400,Wallet,FESTIVE15,4,Standard,0
O0009884,20250707,C00016,P0038,S006,1,10,0,10,10,10,0,UPI,NONE,5,Standard,0
O0009885,20250414,C01133,P0133,S016,1,30480,0.0011,30480,30480,18940,11540,UPI,NONE,4,Standard,0
O0009886,20250423,C00130,P0043,S033,1,340,0,340,340,260,80,Debit Card,NONE,4,Standard,0
O0009887,20250130,C01194,P0044,S017,1,1820,0.2432,1820,1820,1600,220,UPI,CLEARANCE20,2,Express,0
O0009888,20251015,C01699,P0159,S014,1,630,0.0892,630,630,400,230,Cash,FESTIVE15,3,Standard,0
O0009889,20250123,C00245,P0158,S042,1,330,0,330,330,210,120,Cash,NONE,2,Express,0
O0009890,20250725,C00159,P0176,S025,1,200,0.0789,200,200,130,70,Debit Card,BANK10,4,Standard,0
O0009891,20251025,C00951,P0080,S034,2,30,0.0506,60,60,40,20,Net Banking,NONE,3,Standard,0
O0009892,20250120,C01207,P0132,S035,1,230,0.0007,230,230,150,80,Credit Card,NONE,5,Standard,0
O0009893,20250225,C00161,P0036,S028,4,27950,0.0211,111800,111800,77240,34560,UPI,NONE,4,Standard,0
O0009894,20251006,C00814,P0179,S034,3,140,0.0437,420,420,330,90,Credit Card,NONE,2,Express,0
O0009895,20251028,C01940,P0010,S043,1,15680,0.0406,15680,15680,10900,4780,Credit Card,NONE,1,Express,0
O0009896,20250130,C01428,P0155,S023,3,300,0.2384,900,900,750,150,UPI,CLEARANCE20,6,Standard,0
O0009897,20250407,C01306,P0110,S039,1,440,0.0235,440,440,300,140,Debit Card,NONE,3,Standard,0
O0009898,20250810,C00262,P0169,S004,3,3080,0.0018,9240,9240,6270,2970,UPI,NONE,3,Standard,0
O0009899,20250717,C01999,P0123,S004,2,30,0.0136,60,60,40,20,UPI,NONE,6,Standard,0
O0009900,20250708,C01481,P0035,S018,1,130,0.0368,130,130,100,30,UPI,NONE,4,Standard,0
O0009901,20250406,C01074,P0123,S023,2,30,0.0714,60,60,40,20,UPI,NONE,2,Express,0
O0009902,20250716,C01536,P0134,S015,2,440,0.1682,880,0,720,-720,Net Banking,FESTIVE15,3,Standard,1
O0009903,20250119,C00383,P0090,S041,2,150,0,300,300,200,100,Debit Card,NONE,6,Standard,0
O0009904,20251115,C01694,P0106,S002,2,160,0.1782,320,320,260,60,UPI,CLEARANCE20,4,Standard,0
O0009905,20250717,C00749,P0073,S006,2,100,0.045,200,200,120,80,UPI,NONE,9,Standard,0
O0009906,20250517,C00103,P0049,S029,2,1060,0,2120,2120,1400,720,Debit Card,NONE,0,Express,0
O0009907,20250514,C00585,P0112,S004,3,620,0.1708,1860,1860,1680,180,UPI,CLEARANCE20,3,Standard,0
O0009908,20250516,C00914,P0091,S009,2,560,0.0087,1120,1120,740,380,Credit Card,NONE,1,Express,0
O0009909,20250608,C01100,P0006,S039,2,130,0.0207,260,260,180,80,UPI,NONE,4,Standard,0
O0009910,20250312,C00573,P0137,S037,1,520,0.0248,520,520,380,140,UPI,NONE,1,Express,0
O0009911,20250808,C01973,P0044,S035,5,2090,0.1326,10450,10450,8000,2450,Net Banking,NEWUSER10,2,Express,0
O0009912,20250309,C00661,P0009,S016,3,2490,0.0041,7470,7470,4380,3090,Wallet,NONE,2,Express,0
O0009913,20250425,C00292,P0046,S008,1,80,0.1167,80,80,70,10,UPI,NEWUSER10,3,Standard,0
O0009914,20251114,C00557,P0161,S015,3,40,0.1456,120,0,120,-120,Cash,BANK10,3,Standard,1
O0009915,20250725,C01001,P0141,S009,1,130,0.0593,130,130,90,40,Cash,NEWUSER10,5,Standard,0
O0009916,20251126,C00112,P0077,S011,1,2750,0.0752,2750,2750,1990,760,Cash,NONE,1,Express,0
O0009917,20250829,C00230,P0080,S038,3,30,0.0519,90,90,60,30,UPI,NONE,4,Standard,0
O0009918,20251013,C00394,P0078,S012,1,3530,0.1649,3530,3530,2490,1040,Wallet,FESTIVE15,3,Standard,0
O0009919,20250202,C00979,P0009,S010,2,2400,0.04,4800,4800,2920,1880,UPI,NEWUSER10,0,Express,0
